0
  [3.05085480e+02 1.14550072e+02 9.71643746e-01]
  [2.85678223e+02 1.20280922e+02 9.35542107e-01]
  [3.14216888e+02 1.17992088e+02 9.83146667e-01]
  [2.93687866e+02 4.07853455e+02 3.86095315e-01]
  [3.01672272e+02 4.08928131e+02 4.73385215e-01]
  [2.97114166e+02 4.05513550e+02 6.03904009e-01]
  [2.46920532e+02 4.07822632e+02 5.71685255e-01]
  [2.46921951e+02 4.05513580e+02 6.19967341e-01]
  [2.77750824e+02 4.06587799e+02 6.44938946e-01]]]"
"[[[2.7204538e+02 1.2144435e+02 9.2612457e-01]
  [3.0512781e+02 1.4993372e+02 6.8510890e-01]
  [2.9827216e+02 1.4990756e+02 5.8304268e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [3.1078909e+02 1.4995604e+02 8.0732971e-01]
  [3.0511130e+02 2.0471783e+02 9.1001111e-01]
  [2.8566714e+02 2.5259630e+02 8.7140465e-01]
  [2.9713409e+02 2.5945761e+02 6.0670000e-01]
  [2.9140378e+02 2.5834357e+02 5.1511669e-01]
  [2.7771426e+02 3.2565582e+02 7.7225161e-01]
  [2.8343631e+02 3.9296536e+02 7.6805568e-01]
  [3.0282394e+02 2.6061108e+02 5.9820712e-01]
  [2.9709393e+02 3.3130692e+02 7.6155186e-01]
  [3.0280258e+02 4.0549033e+02 7.3501563e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7654846e+02 1.1457390e+02 9.6635157e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9138089e+02 1.1456129e+02 9.4250405e-01]
  [2.6973248e+02 4.0657129e+02 3.4742743e-01]
  [2.7771414e+02 4.0895584e+02 3.1564447e-01]
  [3.0737784e+02 4.0894806e+02 5.3333455e-01]
  [2.5830191e+02 4.0095749e+02 7.4234807e-01]
  [2.5834753e+02 3.9862369e+02 7.1601981e-01]
  [2.8795398e+02 3.9864182e+02 3.9109147e-01]]]"
"[[[288.01105    124.858505     0.9354302 ]
  [287.98526    164.75851      0.9197496 ]
  [257.16714    164.77011      0.8526879 ]
  [244.64836    214.95403      0.78661895]
  [251.47302    205.83076      0.9343403 ]
  [318.79092    163.66882      0.8602824 ]
  [330.17355    218.37999      0.80907106]
  [331.35226    207.02563      0.86661786]
  [289.0913     265.1904       0.7403741 ]
  [268.56598    266.30963      0.7125983 ]
  [268.54965    333.63077      0.80649763]
  [266.33       396.37955      0.8341457 ]
  [309.64743    265.1649       0.70534974]
  [308.54358    333.6247       0.8355277 ]
  [307.39917    398.65228      0.80914253]
  [283.39813    120.25237      0.89988977]
  [294.80814    120.269165     0.9200218 ]
  [274.28546    123.73562      0.96445876]
  [300.55173    124.84789      0.9394582 ]
  [311.93323    407.79745      0.49081665]
  [319.90445    406.66925      0.5631257 ]
  [302.81183    405.44473      0.6922629 ]
  [251.45424    407.8302       0.58611107]
  [248.03192    406.56818      0.6789108 ]
  [272.0068     402.0687       0.8420465 ]]]"
"[[[2.7085159e+02 1.2829550e+02 9.1658938e-01]
  [3.0169162e+02 1.6251779e+02 7.9828167e-01]
  [2.9368448e+02 1.6364709e+02 7.3067605e-01]
  [2.8458398e+02 2.2065128e+02 5.8918381e-01]
  [2.7887088e+02 2.6514120e+02 8.4479952e-01]
  [3.0968933e+02 1.6137979e+02 8.0435467e-01]
  [3.0964966e+02 2.1724696e+02 7.3726618e-01]
  [2.9140207e+02 2.6743964e+02 7.8032410e-01]
  [2.9828314e+02 2.6519196e+02 6.5757501e-01]
  [2.9028931e+02 2.6514825e+02 6.3173765e-01]
  [2.9368869e+02 3.3249472e+02 7.7810735e-01]
  [2.9823831e+02 3.9864944e+02 7.5777799e-01]
  [3.0625806e+02 2.6742676e+02 6.4431840e-01]
  [3.0623938e+02 3.3477179e+02 8.1209481e-01]
  [3.0964743e+02 4.0545734e+02 7.8179777e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7544586e+02 1.2258926e+02 9.5078915e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9142560e+02 1.2596880e+02 9.2284507e-01]
  [2.8116336e+02 4.0552594e+02 4.1041076e-01]
  [2.9024323e+02 4.0895251e+02 3.8589028e-01]
  [3.1540344e+02 4.0781827e+02 6.4329088e-01]
  [2.7543680e+02 4.0207834e+02 6.3647431e-01]
  [2.7660529e+02 4.0092303e+02 5.9815979e-01]
  [3.0054361e+02 4.0663553e+02 2.1204223e-01]]]"
"[[[286.87527    124.89215      0.953494  ]
  [290.26334    168.18668      0.93079066]
  [260.6428     168.22         0.8833677 ]
  [246.92593    209.24115      0.8691625 ]
  [250.36148    220.67937      0.8909664 ]
  [319.93018    168.18211      0.87919104]
  [333.62234    209.25798      0.9202769 ]
  [324.49994    226.38963      0.91172427]
  [289.1214     262.89908      0.728239  ]
  [268.61172    262.86447      0.7140853 ]
  [268.5906     335.88916      0.80097675]
  [269.71582    397.48734      0.77764165]
  [309.6473     262.9116       0.7034416 ]
  [307.3849     335.8994       0.8347137 ]
  [309.68118    399.79437      0.7951004 ]
  [281.1448     121.41258      0.93692434]
  [293.70087    120.30971      0.9236095 ]
  [276.58032    128.2543       0.8302211 ]
  [303.9638     127.121956     0.97097623]
  [314.20792    407.8439       0.5148415 ]
  [321.05322    407.758        0.6165064 ]
  [305.13156    405.49274      0.7072472 ]
  [268.60962    407.83383      0.5505748 ]
  [260.61417    406.67508      0.66613144]
  [273.1324     400.95425      0.5390282 ]]]"
"[[[2.73180908e+02 1.27103027e+02 8.98272634e-01]
  [2.97132233e+02 1.63609467e+02 6.70715094e-01]
  [2.97102905e+02 1.61393600e+02 5.09954095e-01]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00]
  [2.98227509e+02 1.62526550e+02 8.00051451e-01]
  [2.87992615e+02 2.11570419e+02 8.95159364e-01]
  [2.68626007e+02 2.58331116e+02 9.05975997e-01]
  [2.89150055e+02 2.56059570e+02 6.46641791e-01]
  [2.90258728e+02 2.56056946e+02 4.84328955e-01]
  [2.85680298e+02 3.25648010e+02 4.93101835e-01]
  [2.88018372e+02 3.91778442e+02 4.44479555e-01]
  [2.89143311e+02 2.57186218e+02 6.96309090e-01]
  [2.81159302e+02 3.27911865e+02 6.61198258e-01]
  [2.90287140e+02 3.97523071e+02 6.84899807e-01]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00]
  [2.77757996e+02 1.21441444e+02 9.52535152e-01]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00]
  [2.94801025e+02 1.27113602e+02 9.15333033e-01]
  [2.62876099e+02 4.04329041e+02 6.56703949e-01]
  [2.69722504e+02 4.06663910e+02 5.78664839e-01]
  [2.98277557e+02 4.05492462e+02 7.04688132e-01]
  [2.61745422e+02 3.96388794e+02 3.15406859e-01]
  [2.64039032e+02 3.95227264e+02 2.79708892e-01]
  [3.01671478e+02 4.00927521e+02 1.11230969e-01]]]"
"[[[266.27887    118.027504     0.90614915]
  [265.19226    157.88817      0.87873185]
  [233.2676     156.77025      0.86479384]
  [221.83516    195.58298      0.88421303]
  [228.65724    210.42503      0.84981585]
  [297.1258     157.91463      0.8395769 ]
  [310.8296     198.9744       0.88700914]
  [301.692      210.4341       0.8611425 ]
  [265.16296    244.64514      0.6807761 ]
  [245.76596    244.63803      0.681721  ]
  [243.50133    319.94983      0.73921716]
  [249.17882    397.49426      0.78756666]
  [285.67343    244.63394      0.70572275]
  [284.54547    321.0577       0.7054119 ]
  [281.1797     396.37558      0.77260035]
  [259.45908    113.42081      0.9626029 ]
  [270.90753    113.40681      0.9485843 ]
  [250.33992    118.035126     0.9134593 ]
  [278.90414    117.989136     0.9064909 ]
  [281.15375    407.75674      0.6442243 ]
  [289.1339     406.64737      0.6732021 ]
  [277.7398     400.93585      0.61844254]
  [245.79192    407.81955      0.56909865]
  [238.9468     406.6699       0.6545187 ]
  [252.63959    402.0544       0.6571468 ]]]"
"[[[2.7431818e+02 1.2139375e+02 9.2010522e-01]
  [2.9940005e+02 1.4997954e+02 7.8242040e-01]
  [2.9143375e+02 1.4990819e+02 6.7406082e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [3.0624695e+02 1.5112868e+02 8.3659458e-01]
  [3.0165906e+02 2.0587340e+02 8.7811273e-01]
  [2.8566333e+02 2.5263731e+02 8.9300472e-01]
  [2.9938986e+02 2.4119063e+02 5.8528423e-01]
  [3.0051950e+02 2.4005698e+02 4.2399043e-01]
  [2.9369788e+02 3.2334479e+02 3.5480386e-01]
  [2.9829016e+02 3.9863229e+02 5.0498402e-01]
  [2.9938620e+02 2.4347762e+02 6.3023847e-01]
  [2.9485092e+02 3.2676892e+02 6.2739229e-01]
  [3.0281659e+02 4.0660733e+02 7.0149255e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7890640e+02 1.1459640e+02 9.6182299e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9710950e+02 1.1800122e+02 9.4236946e-01]
  [2.7089706e+02 4.0548907e+02 4.7597143e-01]
  [2.7659229e+02 4.0892563e+02 3.8124570e-01]
  [3.0740280e+02 4.1690250e+02 4.9869451e-01]
  [2.6973950e+02 4.0318860e+02 4.7193199e-01]
  [2.7202628e+02 4.0094193e+02 4.3656656e-01]
  [3.0737521e+02 4.0434857e+02 1.2113315e-01]]]"
"[[[272.03305    137.40822      0.900987  ]
  [269.76434    172.75865      0.92489016]
  [242.36256    173.93103      0.88179195]
  [227.51987    221.78772      0.8898526 ]
  [233.22516    201.279        0.89929295]
  [298.2693     170.52048      0.8938017 ]
  [311.95544    217.2488       0.8843781 ]
  [306.2598     204.66579      0.90422636]
  [269.7791     256.06473      0.7339193 ]
  [252.58887    256.06732      0.7215656 ]
  [248.03947    333.5978       0.8308717 ]
  [242.3637     396.3648       0.8540286 ]
  [287.98776    256.0459       0.7283379 ]
  [285.7205     333.6282       0.84474677]
  [287.9493     398.62717      0.8627808 ]
  [266.3244     131.7073       0.94570875]
  [277.70108    131.67963      0.9694479 ]
  [257.15857    135.1403       0.9251171 ]
  [284.53812    134.00475      0.83548886]
  [299.38303    407.82727      0.58597654]
  [302.8282     406.60455      0.70915186]
  [282.2934     404.3463       0.81490123]
  [242.35469    407.76743      0.7003236 ]
  [234.38701    406.61813      0.8201828 ]
  [244.63101    399.81378      0.66050357]]]"
"[[[2.6628625e+02 1.3287840e+02 9.3083096e-01]
  [2.8567059e+02 1.6594081e+02 7.5127280e-01]
  [2.7887476e+02 1.6477057e+02 6.3879633e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9026776e+02 1.6818312e+02 8.5886419e-01]
  [2.8681396e+02 2.1498030e+02 9.2146707e-01]
  [2.7201636e+02 2.5943289e+02 9.0690857e-01]
  [2.8229776e+02 2.5374660e+02 5.5887580e-01]
  [2.8225760e+02 2.5376474e+02 4.4854081e-01]
  [2.7775397e+02 3.3134048e+02 6.0633016e-01]
  [2.7997226e+02 3.9749796e+02 7.3618120e-01]
  [2.8340851e+02 2.5490216e+02 5.8597594e-01]
  [2.8342883e+02 3.3476086e+02 6.8162227e-01]
  [2.8801065e+02 4.0320312e+02 7.7159989e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7083749e+02 1.2939909e+02 9.3345702e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.8570233e+02 1.3286153e+02 9.5743209e-01]
  [2.6403928e+02 4.0655560e+02 4.1243362e-01]
  [2.7087683e+02 4.0782861e+02 4.0887919e-01]
  [2.9371484e+02 4.0774182e+02 6.1498684e-01]
  [2.5605469e+02 4.0094260e+02 7.0742083e-01]
  [2.5832770e+02 3.9866144e+02 6.6146791e-01]
  [2.8229620e+02 4.0432693e+02 2.5325370e-01]]]"
"[[[265.16177    139.7014       0.9255298 ]
  [268.6251     176.20157      0.95865875]
  [241.20801    178.43074      0.8985297 ]
  [234.38913    216.12677      0.77864575]
  [235.51405    226.39972      0.83749187]
  [297.12155    175.03404      0.8858458 ]
  [302.79395    208.1542       0.7684423 ]
  [303.94815    219.53778      0.80974543]
  [269.70816    264.02057      0.7409736 ]
  [251.44475    264.0269       0.7232528 ]
  [252.65085    334.78653      0.8409549 ]
  [257.1778     396.3861       0.84037644]
  [287.9601     262.8913       0.7315136 ]
  [288.0276     335.88187      0.8608986 ]
  [289.1558     400.92264      0.80134976]
  [259.46536    135.11046      0.9545465 ]
  [269.75223    133.95981      0.963876  ]
  [252.6658     140.8339       0.899264  ]
  [278.846      138.52539      0.9521272 ]
  [287.97552    407.77817      0.6527471 ]
  [294.84726    407.78162      0.6850269 ]
  [287.96683    405.46725      0.6483233 ]
  [248.06781    407.81784      0.6538215 ]
  [243.48952    406.59882      0.7675289 ]
  [261.74265    402.08316      0.7875378 ]]]"
"[[[2.5949084e+02 1.4997711e+02 9.5480973e-01]
  [2.9257635e+02 1.7164832e+02 7.4728477e-01]
  [2.8685492e+02 1.7275481e+02 6.8909800e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9937253e+02 1.7160487e+02 8.4138846e-01]
  [3.0505038e+02 2.1727953e+02 8.6429429e-01]
  [2.8910031e+02 2.6404907e+02 8.7229455e-01]
  [2.8454840e+02 2.5260002e+02 6.6156626e-01]
  [2.8113147e+02 2.5149005e+02 5.5981433e-01]
  [2.8458438e+02 3.3244998e+02 5.3399652e-01]
  [2.8914825e+02 4.0207620e+02 5.8644283e-01]
  [2.8682895e+02 2.5375322e+02 7.0028722e-01]
  [2.7773080e+02 3.3360013e+02 7.1112734e-01]
  [2.9482538e+02 4.0659131e+02 7.3557132e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.6287415e+02 1.4312506e+02 9.1633755e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7887317e+02 1.4198952e+02 9.6123093e-01]
  [2.6632980e+02 4.0550565e+02 4.8155403e-01]
  [2.7313849e+02 4.0894150e+02 4.1236737e-01]
  [2.9940604e+02 4.1006790e+02 4.9902204e-01]
  [2.6632269e+02 4.0545236e+02 4.0941995e-01]
  [2.6858231e+02 4.0432959e+02 3.9827749e-01]
  [2.9483884e+02 4.0665955e+02 1.3643134e-01]]]"
"[[[269.6888     162.50089      0.9602951 ]
  [268.54367    193.32886      0.931772  ]
  [243.46306    193.3085       0.8973061 ]
  [228.66876    232.06299      0.84329075]
  [240.06108    229.79129      0.86337745]
  [292.55917    193.3112       0.8811928 ]
  [299.41843    235.48466      0.798092  ]
  [303.9561     227.5283       0.8191282 ]
  [267.48206    275.42212      0.76688725]
  [250.35745    275.4283       0.75713444]
  [253.75266    340.443        0.82479954]
  [256.038      395.1871       0.84843653]
  [284.59055    275.42328      0.72802645]
  [282.2656     340.4856       0.84147644]
  [285.66785    397.4805       0.8282891 ]
  [264.03363    157.94057      0.9291547 ]
  [275.3974     159.02515      0.93726623]
  [256.04037    160.25294      0.8190163 ]
  [281.15552    161.36267      0.81152797]
  [287.99252    407.7559       0.6530095 ]
  [294.81985    406.635        0.7312368 ]
  [281.11206    402.07468      0.72276354]
  [254.89041    407.75876      0.7305655 ]
  [248.03291    406.60117      0.8145788 ]
  [259.45642    398.6728       0.73362404]]]"
"[[[2.6976617e+02 1.6702647e+02 9.5046705e-01]
  [2.9710147e+02 1.9214693e+02 7.7218288e-01]
  [2.9482541e+02 1.8877428e+02 6.7883646e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9828619e+02 1.9444710e+02 8.7918544e-01]
  [2.9827393e+02 2.3664217e+02 8.5178423e-01]
  [2.8795776e+02 2.7771277e+02 9.0332216e-01]
  [2.8796130e+02 2.7204303e+02 6.0416883e-01]
  [2.8798358e+02 2.7202155e+02 4.6933603e-01]
  [2.8802530e+02 3.3934592e+02 6.6227603e-01]
  [2.8913898e+02 3.9634814e+02 6.8853176e-01]
  [2.8795923e+02 2.7428461e+02 6.7985123e-01]
  [2.9028439e+02 3.4048511e+02 7.4545056e-01]
  [2.9370670e+02 4.0206885e+02 7.5319541e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7314764e+02 1.6025037e+02 9.1523355e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.8572128e+02 1.6247731e+02 8.5176277e-01]
  [2.6744165e+02 4.0549442e+02 5.1411027e-01]
  [2.7543167e+02 4.0780286e+02 4.6601000e-01]
  [2.9938068e+02 4.0659213e+02 6.7926329e-01]
  [2.6403879e+02 4.0207697e+02 5.9382480e-01]
  [2.6628714e+02 3.9979279e+02 5.5149096e-01]
  [2.9484747e+02 4.0090332e+02 1.7296451e-01]]]"
"[[[300.53458    143.10556      0.9281956 ]
  [301.6592     176.15112      0.9154171 ]
  [275.46234    175.07272      0.88311696]
  [261.72998    225.2175       0.90391254]
  [260.58487    201.27974      0.8901098 ]
  [327.91873    175.07455      0.8613439 ]
  [339.2914     227.50418      0.86341894]
  [337.07068    205.81967      0.90889466]
  [297.0776     262.90814      0.72991   ]
  [277.75485    262.8632       0.73084223]
  [270.87152    337.05157      0.8279178 ]
  [273.15817    396.3519       0.81726474]
  [314.2491     262.90756      0.7290267 ]
  [314.2421     335.89484      0.8299918 ]
  [310.8079     397.4775       0.79628396]
  [295.93848    138.52437      0.937173  ]
  [306.21487    138.50829      0.9323409 ]
  [287.94754    140.81955      0.95136285]
  [314.2537     140.79585      0.9834365 ]
  [309.67664    406.6805       0.6428201 ]
  [317.66162    406.66754      0.7069093 ]
  [307.35883    402.07956      0.651659  ]
  [260.59955    407.76257      0.58227223]
  [256.02518    405.4864       0.6889299 ]
  [278.87784    403.20883      0.8151149 ]]]"
"[[[2.6972702e+02 1.4541562e+02 9.2736906e-01]
  [2.9942511e+02 1.7159814e+02 7.3587543e-01]
  [2.9708508e+02 1.7052263e+02 6.3984340e-01]
  [2.9712402e+02 2.2067682e+02 5.9256077e-02]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [3.0392188e+02 1.7050945e+02 8.8000429e-01]
  [3.0050665e+02 2.2184885e+02 9.0580779e-01]
  [2.8231351e+02 2.6519595e+02 8.6228061e-01]
  [2.9709656e+02 2.6062579e+02 6.5673137e-01]
  [2.9596387e+02 2.6173065e+02 5.0460917e-01]
  [2.8454584e+02 3.3476981e+02 5.4473466e-01]
  [2.9707776e+02 3.9521240e+02 6.0510319e-01]
  [2.9714401e+02 2.6176651e+02 6.8227518e-01]
  [2.9139743e+02 3.3363016e+02 6.7392075e-01]
  [3.0054449e+02 3.9977664e+02 7.2970980e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.7313525e+02 1.4077240e+02 9.3661147e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.8800900e+02 1.4077252e+02 9.6141094e-01]
  [2.7317111e+02 4.0431641e+02 5.8709538e-01]
  [2.8226587e+02 4.0664215e+02 5.6026065e-01]
  [3.0736105e+02 4.0550186e+02 7.1971667e-01]
  [2.7426636e+02 3.9866943e+02 3.7812093e-01]
  [2.7544589e+02 3.9749609e+02 3.3174872e-01]
  [3.0394434e+02 4.0093213e+02 1.3627906e-01]]]"
"[[[283.39224    132.86502      0.94176084]
  [283.4431     171.6231       0.9000404 ]
  [254.93123    171.61157      0.85614467]
  [243.52258    218.40965      0.8501156 ]
  [240.07901    195.58052      0.8871576 ]
  [311.9327     171.60812      0.8658336 ]
  [331.32605    219.52591      0.86801684]
  [329.03433    196.7329       0.8871429 ]
  [282.25592    260.62134      0.72340304]
  [262.91946    261.7208       0.7261908 ]
  [259.4956     334.79208      0.84474504]
  [254.9188     396.38776      0.82512176]
  [301.6514     260.60904      0.70769864]
  [306.19638    337.0278       0.824972  ]
  [306.25424    400.92752      0.8397622 ]
  [277.71378    128.27394      0.93942744]
  [288.0345     128.25357      0.9225329 ]
  [269.76083    132.8019       0.94020724]
  [297.14102    132.80219      0.9796818 ]
  [310.78662    407.82742      0.5150386 ]
  [317.62708    407.74197      0.5887403 ]
  [302.81186    406.59348      0.7413484 ]
  [248.05368    407.82617      0.64702135]
  [242.33548    406.61328      0.79394037]
  [259.44965    402.05978      0.7283095 ]]]"
"[[[2.7776175e+02 1.3737160e+02 9.2626733e-01]
  [3.0506110e+02 1.7045015e+02 7.6741767e-01]
  [2.9712558e+02 1.6937895e+02 7.0639664e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [3.1190570e+02 1.7047855e+02 8.2119393e-01]
  [3.0738208e+02 2.2298798e+02 7.7186799e-01]
  [2.9482007e+02 2.6858929e+02 8.1715769e-01]
  [2.9712076e+02 2.6632446e+02 6.0769773e-01]
  [2.9141855e+02 2.6629465e+02 5.0848246e-01]
  [2.9483282e+02 3.3592169e+02 6.8948609e-01]
  [2.9708612e+02 3.9636731e+02 8.0448598e-01]
  [3.0168121e+02 2.6858606e+02 6.4090371e-01]
  [3.0282059e+02 3.3820331e+02 7.2496259e-01]
  [3.0967419e+02 4.0657574e+02 7.9807842e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.8339563e+02 1.3166728e+02 9.2865133e-01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00]
  [2.9941025e+02 1.3282791e+02 9.5553517e-01]
  [2.8341382e+02 4.0657361e+02 3.4354720e-01]
  [2.9141983e+02 4.1690900e+02 2.9569840e-01]
  [3.1423837e+02 4.1690002e+02 5.4627901e-01]
  [2.7543973e+02 4.0322687e+02 7.9661268e-01]
  [2.7658984e+02 4.0093341e+02 7.3952186e-01]
  [2.9822116e+02 4.0318906e+02 3.6127329e-01]]]"
"[[[284.5502     129.41484      0.93146443]
  [282.30637    163.61511      0.87234783]
  [253.75429    162.5305       0.8391883 ]
  [225.22595    204.69914      0.9184085 ]
  [240.097      175.05156      0.84951264]
  [310.82974    163.64796      0.8370337 ]
  [334.74982    209.25441      0.8875973 ]
  [325.6486     178.44339      0.9117196 ]
  [282.266      256.05328      0.72279567]
  [262.8971     256.04852      0.70508933]
  [265.15936    325.64526      0.8252708 ]
  [261.7654     394.0571       0.8530072 ]
  [301.67432    256.06174      0.7076303 ]
  [302.78613    326.7939       0.81517875]
  [302.7843     397.50275      0.7809249 ]
  [278.82208    123.73667      0.9616911 ]
  [289.1494     123.7128       0.9676655 ]
  [269.76562    129.40454      0.8656125 ]
  [297.15472    128.24971      0.90207297]
  [306.23962    407.75842      0.5959926 ]
  [313.09567    406.64862      0.70232487]
  [297.15027    403.23105      0.72418606]
  [253.75262    406.6661       0.7219289 ]
  [248.04976    405.45798      0.8100445 ]
  [266.33954    398.677        0.8047908 ]]]"
"[[[2.8111349e+02 1.3052769e+02 9.2668647e-01]
  [3.0512881e+02 1.6020811e+02 7.6549470e-01]
  [2.9828635e+02 1.5909479e+02 6.8056232e-01]
  [2.8340479e+02 2.1266608e+02 3.0516571e-01]
  [2.7088943e+02 2.5719055e+02 4.9874038e-01]
  [3.1082358e+02 1.6024670e+02 8.3173919e-01]
  [3.0393259e+02 2.1723373e+02 8.1944585e-01]
  [2.7884277e+02 2.6062524e+02 9.0775651e-01]
  [3.0055734e+02 2.5603171e+02 6.2652230e-01]
  [2.9711990e+02 2.5490775e+02 5.0912988e-01]
  [2.9822974e+02 3.2678027e+02 5.5616391e-01]
  [2.9828802e+02 3.9636649e+02 5.3662664e-01]
